study_id,pollinator,guild,percentage,sampling_method,crop,variety,country
grab011,Andrena cressonii,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena cressonii,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Andrena nasonii,other_wild_bees,24.074074074074073,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Augochlorella aurata,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina calcarata,other_wild_bees,7.407407407407407,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Ceratina mikmaqi,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Halictus confusus,other_wild_bees,5.555555555555555,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab011,Lasioglossum hitchensi,other_wild_bees,9.25925925925926,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena,other_wild_bees,12.114537444933921,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.86970684039088,sweep netting,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Andrena nasonii,other_wild_bees,19.823788546255507,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,sweep netting,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Apis mellifera,honeybees,100,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
grab012,Augochlorella,other_wild_bees,7.929515418502203,timed observation,Fragaria x ananassa,NA,USA
